Titel,Teaser,Datum,Link,Inhalt
H e u t e   Prammer/Niederwieser - Pressekonferenz um 11 Uhr,"Wien (SK) - SPÖ-Bundesfrauenvorsitzende und II. Nationalratspräsidentin Barbara Prammer und SPÖ-Bildungssprecher Erwin Niederwieser nehmen heute Mittwoch, 18. Jänner 2006, in einer Pressekonferenz zum Thema...",2006-01-18T09:28:44+01:00,https://www.ots.at/presseaussendung/OTS_20060118_OTS0041/h-e-u-t-e-prammerniederwieser-pressekonferenz-um-11-uhr,"Wien (SK) - SPÖ-Bundesfrauenvorsitzende und II.Nationalratspräsidentin Barbara Prammer und SPÖ-BildungssprecherErwin Niederwieser nehmen heute Mittwoch, 18. Jänner 2006, in einerPressekonferenz zum Thema ""Recht auf Kinderbetreuung"" Stellung. ****Zeit: H e u t e Mittwoch, 18. Jänner 2006, 11 UhrOrt: Parlament, SPÖ-StützpunktzimmerDie VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mp/mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖTermin-AvisoPrammerNiederwieserChannelPolitik"
"Morgen Donnerstag, 19. Jänner: SPÖ-Bundesgeschäftsführer Darabos - Pressekonferenz um 10 Uhr","Wien (SK) - Wir erlauben uns, die VertreterInnen der Medien zu folgendem Termin einzuladen: SPÖ-Bundesgeschäftsführer Norbert Darabos nimmt in einer Pressekonferenz zu aktuellen politischen Fragen Stellung. ****...",2006-01-18T09:26:26+01:00,https://www.ots.at/presseaussendung/OTS_20060118_OTS0037/morgen-donnerstag-19-jaenner-spoe-bundesgeschaeftsfuehrer-darabos-pressekonferenz-um-10-uhr,"Wien (SK) - Wir erlauben uns, die VertreterInnen der Medien zufolgendem Termin einzuladen: SPÖ-Bundesgeschäftsführer NorbertDarabos nimmt in einer Pressekonferenz zu aktuellen politischenFragen Stellung. ****Zeit: Morgen Donnerstag, 19. Jänner 2006, 10 UhrOrt: SPÖ-Bundesgeschäftsstelle, 2. Stock, Sitzungssaal, Löwelstraße18, 1014 Wien(Schluss) mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖTerminDarabosChannelPolitik"
Swoboda: Gemeinsame Europäische Energiepolitik wichtiger denn je,Kommission bei gemeinsamer Strategie zu Außen- und Energiepolitik mehr als säumig,2006-01-17T16:23:28+01:00,https://www.ots.at/presseaussendung/OTS_20060117_OTS0210/swoboda-gemeinsame-europaeische-energiepolitik-wichtiger-denn-je,"Kommission bei gemeinsamer Strategie zu Außen- und Energiepolitik mehr als säumigWien (SK) - ""Der jüngste Konflikt zwischen Russland und derUkraine zeigt, wie notwendig eine gemeinsame EuropäischeEnergiepolitik ist"", so der SPÖ-EU-Abgeordnete Hannes Swoboda heuteim Europäischen Parlament in Strassburg. ""Bei den Hearings und späterauch im zuständigen Ausschuss wurde immer wieder eine gemeinsameStrategie für die Bereiche Außen- und Energiepolitik, die durchAspekte des internationalen Handels ergänzt werden müssen,gefordert. Bisher hat die Kommission aber noch nichts in dieseRichtung unternommen. Sicher ist aber, dass nur eine gemeinsameStrategie mögliche Erpressungsversuche einzelner Produzentenverhindern kann"", meint Swoboda. ****Ein erster Schritt wäre ein gemeinsames Europäisches Eigentum an derInfrastruktur. Die Versorgung Europas mit Energie muss diversifiziertwerden, etwa durch den Neubau von Pipelines. Das von der OMVentwickelte ""Nabucco-Projekt"" ist dabei sehr hilfreich.In einem weiteren Schritt ist es notwendig, die Abhängigkeit vonErdöl und Erdgas insgesamt zu verringern und daraus einenEuropäischen Plan entstehen zu lassen. ""Vorrang müssen in diesemZusammenhang alternative und erneuerbare Ressourcen haben. In derDebatte um die Kernenergie darf nicht nur der kurzfristige Beitrag zuKyoto eine Rolle spielen. Die Störanfälligkeiten und die immer nochweitgehend ungeklärte Frage der Endlagerung sind ebenfalls wichtigeKriterien"", sagt Swoboda.Der SPÖ-EU-Abgeordnete weißt abschließend darauf hin, dass einegemeinsame Europäische Energiestrategie nicht bedeutet, dass es sichum einheitliche, zentral gelenkte und für alle verbindlichenEinzelmaßnahmen handelt. ""Stattdessen müssen gemeinsame Zieleformuliert werden, die die Mitgliedstaaten in Koordination mit der EUverwirklichen."" (Schluss) ps/mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖSwobodaEUEnergieChannelPolitik"
Krainer: Scheibner soll lieber Tempo 160-Minister einbremsen!,"""Außer Polemik gibt es vom BZÖ keinen Beitrag zur Feinstaubreduktion""",2006-01-17T16:21:07+01:00,https://www.ots.at/presseaussendung/OTS_20060117_OTS0209/krainer-scheibner-soll-lieber-tempo-160-minister-einbremsen,"""Außer Polemik gibt es vom BZÖ keinen Beitrag zur Feinstaubreduktion""Wien (SK) - ""Was hat das BZÖ jemals zur Feinstaubreduktionbeigetragen? Tempo 160 auf der Autobahn ist wohl kein ernst gemeinterBeitrag dazu"", stellte SPÖ-Umweltsprecher Kai Jan Krainer zu denheutigen Aussagen von BZÖ-Klubobmann Scheibner fest. ""Wo sind diekonstruktiven Vorschläge, wo sind Taten zur Verbesserung derLuftqualität? Scheibner soll lieber seinen Verkehrsminister Gorbacheinbremsen, der Tempo 160 einführt, anstatt gute Ratschläge zuerteilen, die ohnehin längst überholt sind"", so Krainer am Dienstaggegenüber dem SPÖ-Pressedienst. Denn in Wien wurde der Splitt imletzten Winter in einer Rekordzeit von 3,5 Wochen eingekehrt, unddies auf 2800 Straßenkilometer - eine Strecke von hier bis Lissabon.""Erneut zeigt sich: Außer billiger Polemik ist vom BZÖ nichts zuerwarten"", so das Resümee von Krainer. **** (Schluss) psRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖKrainerUmweltFeinstaubScheibnerChannelPolitik"
Konvent: Wittmann weist Scheibners Kritik an SPÖ zurück,"Wien (SK) - Die Vorwürfe von FPÖ-Klubobmann Scheibner gegen die Opposition im Zusammenhang mit dem Österreich-Konvent weist SPÖ-Verfassungssprecher Peter Wittmann zurück. ""Es ist doch seltsam, dass Scheibner...",2006-01-17T15:06:48+01:00,https://www.ots.at/presseaussendung/OTS_20060117_OTS0197/konvent-wittmann-weist-scheibners-kritik-an-spoe-zurueck,"Wien (SK) - Die Vorwürfe von FPÖ-Klubobmann Scheibner gegen dieOpposition im Zusammenhang mit dem Österreich-Konvent weistSPÖ-Verfassungssprecher Peter Wittmann zurück. ""Es ist doch seltsam,dass Scheibner die Schuld bei der SPÖ sucht, nachdem dieRegierungsparteien im Konvent auf die Vorschläge der SPÖ in keinerWeise eingegangen sind"", sagte Wittmann am Dienstag gegenüber demSPÖ-Pressedienst. ****Wittmann betonte, dass die SPÖ für alle Bereiche - insbesondereauch zur Kompetenzverteilung und zu den Grundrechten - ausformulierteVorschläge vorgelegt hat. ""Unsere Vorschläge wurden teilweise auchvon den Wirtschaftsvertretern im Konvent unterstützt, aber dieRegierungsparteien haben das ohne Ansehen der Inhalte abgelehnt"",sagte Wittmann.Scheibners Angriffe auf die Opposition erklärt sich Wittmanndamit, ""dass der FPÖ-Klubobmann keine handlungsfähige politischePartei hinter sich weiß und sein in sich gespaltener Parlamentsklubzu einem Unterstützungsverein für die orangen Regierungsmitgliedermutiert ist"". (Schluss) wfRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖWittmannParlamentVerfassungKonventChannelPolitik"
Leichtfried: Mehr Sicherheit im EU-Luftverkehr durch Einbindung von Drittstaaten,"Wien (SK) - Fragen der Luftverkehrssicherheit erörterte heute der SPÖ-Europaabgeordnete Jörg Leichtfried, Mitglied des Verkehrsausschusses, bei einer Rede im Plenum des EU-Parlaments in Strassburg anlässlich...",2006-01-17T14:23:15+01:00,https://www.ots.at/presseaussendung/OTS_20060117_OTS0187/leichtfried-mehr-sicherheit-im-eu-luftverkehr-durch-einbindung-von-drittstaaten,"Wien (SK) - Fragen der Luftverkehrssicherheit erörterte heute derSPÖ-Europaabgeordnete Jörg Leichtfried, Mitglied desVerkehrsausschusses, bei einer Rede im Plenum des EU-Parlaments inStrassburg anlässlich der Debatte über einen Initiativantrag zurWeiterentwicklung der Luftfahrtaußenpolitik der Union. ""Durch weitereReformen in der internationalen Zivilluftfahrt kann ein gemeinsamerLuftverkehrsraum mit einheitlichen Standards geschaffen werden. DieSteigerung von Effizienz und Sicherheit im Flugbetrieb liegt nichtnur im eigenen Interesse, sondern stellt auch einen sinnvollenBeitrag zur Nachbarschaftspolitik der Union dar"", so Leichtfried.****""Es ist daher im Sinne unser aller Sicherheit von enormer Bedeutung,dass einheitliche Standards der Luftsicherheit auch in neueLuftverkehrsabkommen mit Drittstaaten aufgenommen werden."" Nur sokönnten in Zukunft Flugzeugkatastrophen besser verhindert und eineinheitlich hohes Niveau an Sicherheit gewährleistet werden.""Gegebenenfalls muss die EU jenen Staaten, die diese technischenStandards nicht erfüllen können, Unterstützung zukommen lassen"",betonte der Europaabgeordnete.Die Einhaltung gemeinsamer Vorschriften sei aber nicht nur auf demGebiet der Luftsicherheit wichtig, sondern auch im Bereich vonSozial- und Umweltpolitik. Leichtfried: ""In den derzeit bestehendenbilateralen Abkommen gibt es nur sehr wenig oder keine Hinweise aufderartige Vorschriften. Eine Marktöffnung beim Luftraum darf aberauf keinen Fall zu Lasten von Arbeitnehmern gehen, die inDrittländern unter weniger strengen Sozialvorschriften beschäftigtsind."" Unzumutbare Zustände für Bedienstete würden jedenfalls einerhöhtes Sicherheitsrisiko mit sich bringen. ""Wenn für alleBeteiligten gleiche Regeln gelten, dann hat Sozialdumping auf Kostender Flugsicherheit keine Chance"", schloss der Europaabgeordnete.(Schluss) ps/mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖLeichtfriedEUVerkehrLuftfahrtChannelPolitik"
Matznetter: Leitl bei sozialer Absicherung von Jungunternehmern ganz auf SPÖ-Linie,"Zu Gründungsrekord: 80 Prozent der Neugründungen sind Einpersonenunternehmen, Großteil letztlich atypisch Beschäftigte",2006-01-17T13:49:54+01:00,https://www.ots.at/presseaussendung/OTS_20060117_OTS0180/matznetter-leitl-bei-sozialer-absicherung-von-jungunternehmern-ganz-auf-spoe-linie,"Zu Gründungsrekord: 80 Prozent der Neugründungen sind Einpersonenunternehmen, Großteil letztlich atypisch BeschäftigteWien (SK) - Christoph Matznetter, SPÖ-Budgetsprecher und Präsidentdes Sozialdemokratischen Wirtschaftsverbandes (SWV), begrüßt in einerersten Reaktion den heutigen Vorstoß von Wirtschaftskammer-PräsidentChristoph Leitl, den Faktor Arbeit deutlich zu entlasten und deutlichmehr für die soziale Absicherung der JungunternehmerInnen und derEinpersonenunternehmen zu tun. ""Ich freue mich sehr, dass PräsidentLeitl die Vorschläge aus dem Wirtschaftsprogramm der SPÖ und aus demWahlprogramm des SWV aufgreift und dass wirtschaftspolitischeVernunft einkehrt"", sagte Matznetter am Dienstag gegenüber demSPÖ-Pressedienst. ****""Wer hätte vor einem Jahr gedacht, dass schon knapp ein Jahr nachder Präsentation des SPÖ-Wirtschaftsprogramms auch der Obmann desWirtschaftsbundes den Ausbau der sozialen Sicherheit fordern würde"",so Matznetter.Zu dem heute von Leitl präsentierten Rekord bei denUnternehmensgründungen meinte Matznetter, dass es erfreulich sei,dass so viele Menschen Risikobereitschaft zeigen und ihren Traum vonder Selbstständigkeit verwirklichen. ""Leider scheitern viele vonihnen in den ersten Jahren der Gründung"", so Matznetter. Überdiesmüsse man die Daten der Unternehmensgründungen differenzierterbetrachten. Faktum sei es nämlich, dass über 80 Prozent derNeugründungen Einpersonenunternehmen seien.Den Großteil davon machen letztlich atypischeBeschäftigungsverhältnisse aus, in denen die neuen UnternehmerInnenfür ein bis zwei Arbeitgeber tätig sind und Arbeiten verrichten, fürdie sie noch vor wenigen Jahren in ein Dienstverhältnis genommenworden wären, erläuterte Matznetter.Sieht man von diesen atypischen Beschäftigungsverhältnissen ab,sieht die Welt der Klein- und Mittelbetriebe leider nicht so rosigaus, so Matznetter weiter. Zahlreiche Facheinzelhändler, vieleHandwerks- und Gewerbebetriebe müssen aufgeben und schlittern in diePleite, womit sich die Wirtschaftsstruktur zugunsten der großeninternational tätigen Konzerne laufend verschiebt. Wenn man diese 80Prozent der Atypischen abzieht, ergibt sich leider aufgrund derdrastisch angestiegenen Pleitewelle ein negativer Saldo.Um neu gegründete Unternehmen nachhaltig zu unterstützen, brauchees neben der Senkung des Faktors Arbeit und der sozialen Absicherungvor allem optimale Starthilfen und Serviceleistungen. ""In den erstenJahren ist kontinuierliches und öffentlich finanziertesGründer-Coaching besonders wichtig. Nur so können frühzeitigeInsolvenzen verhindert werden"", schloss Matznetter. (Schluss) wfRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖMatznetterWirtschaftChannelPolitikWirtschaft"
"Matznetter: Scheibner bestätigt, dass Steuerreform den meisten nichts bringt","BZÖ setzt sich nur für Menschen, die hohes Erbe erwarten, und Spitzenverdiener ein",2006-01-17T13:10:05+01:00,https://www.ots.at/presseaussendung/OTS_20060117_OTS0158/matznetter-scheibner-bestaetigt-dass-steuerreform-den-meisten-nichts-bringt,"BZÖ setzt sich nur für Menschen, die hohes Erbe erwarten, und Spitzenverdiener einWien (SK) - Die nachdrücklichen Forderungen des BZÖ nach einerneuen Steuerreform ""zeigen ganz klar, dass die angeblich größteSteuerreform aller Zeiten für den Großteil der SteuerzahlerInnennichts gebracht hat"", sagte SPÖ-Budgetsprecher Christoph Matznetterzur heutigen Aussagen von BZÖ-Klubobmann Scheibner. ""Der Großteil derArbeitnehmerInnen und der unternehmerische Mittelstand ist bei derSteuerreform leer ausgegangen, da hat Scheibner völlig recht; dieSteuerreform hat weder für mehr Wachstum, noch für zusätzlicheBeschäftigung gesorgt. Dass das mit einer Erhöhung derEinkommensgrenze für den Spitzensteuersatz korrigiert werden kann, datäuscht sich das BZÖ"", so Matznetter. ****Matznetter bekräftigte die SPÖ-Forderung nach einer wirksamenEntlastung für den Mittelstand im Rahmen einer umfassendenSteuerreform. Für die Arbeitnehmer würde das eine steuerlicheEntlastung von 300 bis 400 Euro pro Jahr bedeuten; für dieUnternehmen soll eine steuerliche Begünstigung von Investitionen imInland eingeführt werden; überdies will die SPÖ einen Stabilitäts-und Wachstumsfonds für KMUs schaffen und die Mindest-KöSt abschaffen.Für bezeichnend hält es Matznetter, ""dass sich das BZÖ -mittlerweile eine völlig irrelevante Splittergruppe - von derfrüheren Haider-Politik für den kleinen Mann völlig verabschiedet hatund sich nur noch für Menschen, die ein hohes Erbe erwarten, undSpitzenverdiener mit weit über 50.000 Euro Einkommen einsetzt"".(Schluss) wfRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖMatznetterSteuernFinanzenBZÖChannelPolitikWirtschaft"
Gusenbauer zu Ortstafeln: Schüssel und Haider sind nicht an Lösung interessiert,"Kompromissvorschlag von Karner ist ""Gradmesser für eine Lösung""",2006-01-17T12:50:10+01:00,https://www.ots.at/presseaussendung/OTS_20060117_OTS0146/gusenbauer-zu-ortstafeln-schuessel-und-haider-sind-nicht-an-loesung-interessiert,"Kompromissvorschlag von Karner ist ""Gradmesser für eine Lösung""Wien (SK) - Unter seiner Kanzlerschaft würde derOrtstafel-Konflikt gelöst werden, bekräftigte SPÖ-Vorsitzender AlfredGusenbauer am Mittwoch in einer Pressekonferenz. Er würde am Tag nachder Wahl das Problem angehen. ""Wir haben Interesse an einer Lösung"",so Gusenbauer. Landeshauptmann Haider hingegen sei nicht an einerLösung interessiert. ""Mit Haider ist weder ein Staat zu machen, nochdie Ortstafel-Frage zu lösen."" Auch Kanzler Schüssel leiste keinenBeitrag zur Lösung. ****Die Kompromisslösung des Historikers Stefan Karner, die 158zusätzliche zweisprachige Ortstafeln vorsieht, wertet Gusenbauer als""Benchmark"", als ""Gradmesser für eine Lösung"". Ob es dann einige mehroder weniger seien, sei eine ""Frage der Feinarbeit"", so Gusenbauer.(Schluss) seRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖGusenbauerOrtstafelnChannelPolitik"
Prets: Europäisches Parlament setzt deutliches Signal gegen Frauen- und Kinderhandel,"Mitgliedsländer sind nun in der Pflicht, konkrete Maßnahmen umzusetzen",2006-01-17T12:46:44+01:00,https://www.ots.at/presseaussendung/OTS_20060117_OTS0142/prets-europaeisches-parlament-setzt-deutliches-signal-gegen-frauen-und-kinderhandel,"Mitgliedsländer sind nun in der Pflicht, konkrete Maßnahmen umzusetzenWien (SK) - Schätzungen zu Folge werden jährlich zwischen 600.000und 800.000 Personen Opfer von Menschenhandel über internationaleGrenzen hinweg. Diese Angelegenheit braucht eine verstärkteÖffentlichkeit, um das Tabuthema aufzubrechen. ""Einen wichtigenSchritt in diese Richtung stellt der Bericht zu Frauen- undKinderhandel dar, der mit großer Mehrheit angenommen wurde. Nun sinddie Mitgliedstaaten am Zug. Ich wünsche mir von ihnen denselbenEinsatz, den das Parlament gezeigt hat"", sagt Christa Prets,SPÖ-EU-Abgeordnete und Berichterstatterin beim Initiativbericht zuFrauen- und Kinderhandel nach der heutigen Abstimmung. ****""Es gibt bereits ein beachtliches Instrumentarium von gesetzlichenund nicht gesetzlichen Maßnahmen. Was fehlt, ist die praktischeUmsetzung. Hier erkenne ich zu wenig Engagement und Einsatz von denMitgliedstaaten"", kritisiert Prets. ""Aufgaben, um die sich dieInnenminister kümmern müssten, gäbe es genug"", so Prets. Zunächstgilt es, ein Aufenthaltsrecht für die Opfer von Zwangsprostitution zuerreichen. ""Und das nicht nur, wenn sie mit den Behörden kooperierenund für die Zeit des Prozesses, sondern auch darüber hinaus. Frauen,die Angst haben müssen abgeschoben zu werden, sind nicht bereit, eineAussage zu machen"", erklärt Prets. Eine weitere Forderung sindverstärkte Kontrollen und Razzien in einschlägigen Lokalen, die abernicht mit einer Abschiebung der Opfer oder einer Kriminalisierung derFreier einhergehen darf. Um dies bewerkstelligen zu können, brauchtes unbedingt eine Aufstockung der Exekutive, bei einer gleichzeitigenAusbildungsoffensive. Wichtig wäre auch die Einrichtung einer Hotlinefür Opfer und Freier.Aber auch über die nationalstaatlichen Grenzen hinaus, fordert derBericht eine Vielzahl von Maßnahmen. ""Die bisher existierendeDatensammlung zum Thema Kinder- und Frauenhandel ist mehr alsmangelhaft. Hier ist eine europaweite und in Zukunft auchinternationale Anlaufstelle, die mit einem einheitlichenDatensammlungssystem arbeitet und die Vernetzung der Mitgliedstaatenerforderlich, um den Austausch von bewährten Praktiken zuverbessern"", sagt Prets. Zusätzlich sind Aufklärungskampagnen, sowohlin den Ursprungs-, als auch Zielländern unabdingbar.""Die österreichische Ratspräsidentschaft muss dieses Thema auf dieTagesordnung setzen und die praktische Umsetzung des kürzlichverabschiedeten EU-Aktionsplans zu Frauen- und Kinderhandelunverzüglich vorantreiben"", meint Prets abschließend. (Schluss) ps/mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖPretsEUMenschenhandelChannelPolitik"
Muttonen zu Klimt-Bildern: Warum hat Gehrer Angebot zu außergerichtlicher Einigung abgelehnt?,"Wien (SK) - SPÖ-Kultursprecherin Christine Muttonen wiederholte in Zusammenhang mit den Klimt-Bildern ihre Position, wonach der Schiedsspruch auf jeden Fall akzeptiert und ihm Folge geleistet werden müsse. Eine...",2006-01-17T12:41:18+01:00,https://www.ots.at/presseaussendung/OTS_20060117_OTS0139/muttonen-zu-klimt-bildern-warum-hat-gehrer-angebot-zu-aussergerichtlicher-einigung-abgelehnt,"Wien (SK) - SPÖ-Kultursprecherin Christine Muttonen wiederholte inZusammenhang mit den Klimt-Bildern ihre Position, wonach derSchiedsspruch auf jeden Fall akzeptiert und ihm Folge geleistetwerden müsse. Eine sehr ""bedauerliche Rolle"" spiele aberKulturministerin Gehrer, ""die es nicht für wert befunden hat, einenBrief Maria Altmanns zu beantworten und die das Angebot der Klägerin,'das Problem in Frieden zu lösen', ausgeschlagen hat. Das ist einschlechter Umgang mit Menschen und eine fahrlässige Vorgangsweisezugleich"", so Muttonen Dienstag gegenüber dem Pressedienst der SPÖ.****Für die SPÖ-Kultursprecherin ist die Gesprächsverweigerung Gehrersin vielerlei Hinsicht scharf zu kritisieren. Zum einen könne man sonicht mit Menschen, denen Unrecht getan wurde, umgehen. Zum anderensei es von Gehrer ""reichlich überheblich"" gewesen, das Angebot,außergerichtlich zu einer Einigung zu kommen, auszuschlagen. DieFolgen seien mehr als unerfreulich: Entweder müssen die Gemälde umhorrende Summen auf Kosten der Steuerzahler angekauft werden oder diefür Österreich wichtigen Werke werden in unserem Land öffentlicheinfach nicht mehr zu sehen sein. ""Die Aussage Gehrers 'Es gab nichtszu verhandeln' hat fatale Folgen"", so Muttonen. Abschließend brachtedie SPÖ-Kultursprecherin ihre Zweifel zum Ausdruck, dass Gehrer einealternative Lösung präsentieren kann - ""die heutigen Aussagen derMinisterin stimmen mich nicht sehr hoffnungsfroh"". (Schluss) csRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖMuttonenKunstNationalsozialismusGehrerChannelPolitikKultur"
Bayr: Ausbeutung der Dritten Welt endlich stoppen!,Zerstörung der Lebensgrundlagen aus Profitgier zeugt von Dummheit,2006-01-17T12:24:09+01:00,https://www.ots.at/presseaussendung/OTS_20060117_OTS0130/bayr-ausbeutung-der-dritten-welt-endlich-stoppen,"Zerstörung der Lebensgrundlagen aus Profitgier zeugt von DummheitWien (SK) - Petra Bayr, SPÖ-Bereichssprecherin fürEntwicklungszusammenarbeit, unterstützt die Proteste der über 100Umwelt- und Menschrechtsorganisationen aus 25 Ländern, welche dieösterreichischen Unternehmen Andritz AG und Raiffeisen Zentralbankdazu auffordern, sich aus einem Geschäft auf Borneo zurückzuziehen,welches eine große Belastung für Menschen und Umwelt auf der Inseldarstellt. ****Bayr erinnert das Unternehmen Andritz AG an seine selbstgewähltenVerpflichtungen hinsichtlich sozialer und ökologischerNachhaltigkeit, welche auch auf der Website des Unternehmensnachzulesen ist und wo von Verantwortlichkeit in diesen Bereichen(fast treuherzig) die Rede sei.Bayr: ""Dieser Fall bestätigt leider einmal mehr die Befürchtungen,dass die sogenannten CSRs kein ausreichendes Regel-, geschweige dennKontrollwerk darstellen, um der tatsächlich bestehenden Verantwortunggroßer Unternehmen Rechnung zu tragen. Wir brauchen eindeutigeRichtlinien, die gesetzliche Verbindlichkeit haben einerseits - undeine transparente Kontrolle der Einhaltung sowie konsequenteSanktionierung bei Nichteinhaltung der wichtigsten Sozial- undUmweltstandards andererseits.""""Die Umsetzung von Umwelt-, Sozial- und Menschenrechten wird einerder wichtigsten Aufgaben in der kommenden Dekade sein, um einmenschengerechtes Überleben auf unserer Erde zu ermöglichen. Und eswird großer Anstrengungen bedürfen, diese Priorität gegenüber dengroßen Unternehmen und transnationalen Konzernen durchzusetzen, dierein auf Gewinnmaximierung ausgerichtet sind. Dieser Diskurs istlängst über das Stadium eines 'Gesinnungsgeplänkels' hinaus undbestimmt entscheidend und grundlegend die Lebensqualität allerMenschen weltweit"", ist Bayr überzeugt.""Auf jeden Fall muss sichergestellt werden, dass Firmen, dieProjekte wie dieses in Borneo, welches Umwelt und Menschen nachhaltigbeeinträchtigt, auf keinen Fall mit öffentlichen Mitteln derÖsterreichischen Kontrollbank gefördert werden dürfen"", stellte Bayrfest. Im November des Vorjahres war die entwicklungspolitischeSprecherin mit dem Klimabündnis in Ecuador, um sich einen Eindrucküber die Zerstörung des Regenwaldes aufgrund der Erdölförderung zumachen und schließt: ""Egal ob das Amazonasbecken oder derindonesische Urwald - die Zerstörung unserer wichtigenLebensgrundlagen aus reiner Profitgier zeugt von menschlicherDummheit und nicht von Fortschritt!"" (Schluss) ns/mp/mmRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT UNTER AUSSCHLIESSLICHER INHALTLICHER
VERANTWORTUNG DES AUSSENDERS | SPKprintStichworteSPÖBayrEntwicklungspolitikChannelPolitik"
