Titel,Teaser,Datum,Link,Inhalt
Grüne zu Strache-Razzia: Türkis-blaue Ära gehört rasch und nachhaltig aufgeklärt,Ernst-Dziedzic: Kolportierter Posten-Deal zwischen ÖVP und FPÖ alarmierend,2019-08-13T14:53:31+02:00,https://www.ots.at/presseaussendung/OTS_20190813_OTS0112/gruene-zu-strache-razzia-tuerkis-blaue-aera-gehoert-rasch-und-nachhaltig-aufgeklaert,"Ernst-Dziedzic: Kolportierter Posten-Deal zwischen ÖVP und FPÖ alarmierendWien (OTS) -""Das blaue Posten-Roulette dreht sich weiter. Unfassbar und unverantwortlich, was die FPÖ in weniger als zwei Jahren zum Schaden der Republik angerichtet hat. Und die ÖVP hat offensichtlich nicht nur zugeschaut, sondern scheint auch abgenickt zu haben"", konstatiert die Grüne Bundesrätin und NR-Kandidatin Ewa Ernst-Dziedzic anlässlich der bekannt gewordenen Razzien bei Ex-Vizekanzler Strache und Ex-Klubobmann Gudenus sowie den Vorwürfen zu Postenschacher bei den Casinos Austria, die dazu geführt haben.  ""Die Bevölkerung hat sich Anstand in der Politik verdient. Dass es jetzt Razzien beim ehemaligen Vizekanzler gibt, wirft ein desaströses Bild auf die türkis-blaue Regierungszeit.""  Alarmierend ist in diesem Zusammenhang für Ernst-Dziedzic auch der kolportierte Posten-Deal (Casinos-Vorstand) zwischen den damaligen Regierungsparteien ÖVP und FPÖ.Darüberhinaus soll ÖVP-Chef Kurz Strache - so behauptet dieser im Interview - bereits eine neuerliche Koalition versprochen haben. ""Das klingt angesichts ständig neu auftauchender Enthüllungen bedrohlich"", sagt Ernst-Dziedzic. Die Grüne kündigt an, dass ihre Partei - sollte der Wiedereinzug ins Parlament im Herbst gelingen - alles daran setzen werde, um die Vorwürfe dieser Ära gehört rasch und nachhaltig aufzuklären.  ""Wir dürfen nicht vergessen, wieso es in Österreich Neuwahlen gibt. Kurz und Strache müssen zur Verantwortung gezogen werden. Da können sie so viel schreddern wie sie wollen, wir lassen nicht locker und werden hier auf Transparenz pochen.""OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktGabi Zornig0664 8317486presse@gruene.atStichworteKorruptionTürkis-BlauStracheGrüneErnst-DziedzicChannelPolitikWirtschaft"
Grüne/Hammer: ÖVP und FPÖ im Klimaschutz weiter Duo Infernale,"Konkrete Entscheidungen treffen, nicht nur Wahlplakate schreiben",2019-08-13T12:12:55+02:00,https://www.ots.at/presseaussendung/OTS_20190813_OTS0083/gruenehammer-oevp-und-fpoe-im-klimaschutz-weiter-duo-infernale,"Konkrete Entscheidungen treffen, nicht nur Wahlplakate schreibenWien (OTS) -""Türkis-Blau  ist immer noch das Duo Infernale im Klimaschutz: Die FPÖ weigert sich,  die Klimaerhitzung als wissenschaftliche Tatsache anzuerkennen und die  ÖVP weigert sich, wirksame Klimaschutz-Maßnahmen umzusetzen. Das kennen  wir aus der türkis-blauen Regierungszeit und aus der Zeit davor. Dass  die FPÖ auf Fragen von Umwelt-NGOs erst gar nicht antwortet, passt daher  genauso in das gewohnte Bild wie die Antworten der ÖVP, die jede  Weichenstellung in Richtung Klimaschutz seit 30 Jahren konsequent  ablehnt"", sagt Lukas Hammer, Wiener Spitzenkandidat der Grünen für die  Nationalratswahl anlässlich der heute  veröffentlichten Umfrage von Global 2000. Die Umweltschutzorganisation  hatte allen Parteien fünf Fragen zu Klimaschutzmaßnahmen gestellt.Erfreut zeigt sich Hammer darüber, dass auch SPÖ und NEOS offenbar dafür sind, dass Österreich bis 2040 klimaneutral wird.""SPÖ  und NEOS werden sich aber irgendwann entscheiden müssen, ob sie  weiterhin zig Milliarden in neuen Autobahnen verbrennen oder Österreich  klimaneutral machen wollen. Fossile Infrastruktur wie die Dritte Piste oder  die Lobauautobahn zu bauen und gleichzeitig Klimaschutz trommeln geht  sich einfach nicht aus"", so Hammer.Man  müsse sich genau anschauen, wer nur in Inseraten, Sonntagsreden und  Fragebögen für Klimaschutz eintritt, im wirklichen Leben aber zumeist  auslässt. ""Faktum ist, dass wir Grüne nicht erst seit die  Nationalratswahl 2019 ausgerufen ist für Klima-, Natur- und  Umweltschutz stehen und auch die Antworten und Lösungen für die – im  wahrsten Sinne des Wortes – brennendsten Fragen unserer Zeit liefern  können. Für unsere Umwelt zählen nur konkrete Entscheidungen, nicht  was in bunten Prospekten und auf Wahlplakaten steht"", so Hammer.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktDie GrünenGabi Zornig, 0664-8317486presse@gruene.atStichworteGrüneUmweltKlimaschutzChannelPolitikChronik"
Ernst-Dziedzic/Zadic: Kickls Postenschacher muss restlos aufgeklärt werden,Grüne fordern volle Transparenz und kündigen Anfrage im Bundesrat an,2019-08-12T13:05:05+02:00,https://www.ots.at/presseaussendung/OTS_20190812_OTS0088/ernst-dziedziczadic-kickls-postenschacher-muss-restlos-aufgeklaert-werden,"Grüne fordern volle Transparenz und kündigen Anfrage im Bundesrat anWien (OTS) -Wie das Magazin Profil heute berichtet, soll Ex-Innenminister Kickl wichtige Posten an FPÖ-nahe Parteifreunde vergeben haben.„Es kommen immer mehr Details über die Allmachtsfantasien von  Ex-Innenminister Kickl an die Oberfläche. Nun bestätigt sich, wovor wir  immer gewarnt haben: Kickl wollte die volle Kontrolle über das  Innenressort haben. Nach einer groß angelegten Umfärbeaktion im BVT  wollte Kickl offenbar auch das Bundeskriminalamt umfärben“, sagt Alma  Zadic, Abgeordnete und Kandidatin der Grünen für den Nationalrat.„Es ist dringend notwendig, die Ära Kickl restlos aufzuarbeiten. Mit  parteipolitischen Postenbesetzungen in diesem Schlüsselressort der  Republik muss endlich Schluss sein. Die Sicherheitsbehörden müssen  stattdessen mit Personen besetzt werden, bei denen die Qualifikation und  nicht das Parteibuch im Vordergrund steht“, führt Ewa Ernst-Dziedzic,  Grüne Bundesrätin und Nationalratskandidatin, weiter aus.Die Grünen kündigen deshalb eine parlamentarische Anfrage im Bundesrat  an: „Wir bringen Licht ins Dunkel der blauen Amtsstuben. Wir wollen  wissen, wie viele Parteifreunde Kickls noch zum Zug gekommen sind, an  welchen Positionen sie sitzen und welche besser qualifizierten Personen  hier unter Umständen umgangen wurden“, so die beiden Kandidatinnen.  Darüber hinaus fordern Ernst-Dziedzic und Zadic klare Vergabekriterien  für die Zukunft: „Posten im öffentlichen Dienst dürfen nicht länger  geheime Versorgungsplätze für einzelne Minister werden. Öffentliche  Ausschreibung und transparente Auswahlverfahren, die die Qualifikationen  der BewerberInnen in den Mittelpunkt stellen, sind wohl das Mindeste  für Jobs an zentralen Stellen der Republik.“OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktDie GrünenFlorian Berger0660/7730311presse@gruene.atStichworteGrüneErnst-DziedzicZadicKicklBundesregierungPolitik-ChannelPolitik"
Grüne zum Tag der Jugend: Klimaforderungen erfüllen,Neßler/Stögmüller: Kampf gegen die Klimakatastrophe ist unser Versprechen an die Jugend,2019-08-12T11:29:53+02:00,https://www.ots.at/presseaussendung/OTS_20190812_OTS0064/gruene-zum-tag-der-jugend-klimaforderungen-erfuellen,"Neßler/Stögmüller: Kampf gegen die Klimakatastrophe ist unser Versprechen an die JugendWien (OTS) -Zum heutigen Tag der Jugend fordern die Grünen JugendkandidatInnen für die Nationalratswahl Barbara Neßler und David  Stögmüller mehr Einsatz gegen die Klimakatastrophe. „Österreich muss  den Kampf gegen die Klimakrise als Beitrag zur Erhaltung unserer  Lebensgrundlage gerade im Sinne der jungen Menschen und ihrer Zukunft  endlich ernst nehmen“, mahnen beide.„Die Regierung muss ihren vertraglichen Versprechen nachkommen und  das Pariser Klima-Abkommen erfüllen. Es wäre dringend notwendig, den  vorrangigen Umweltschutz im Bundesverfassungs-Gesetz zu verankern. Nicht als Anhängsel, sondern als eigenen Paragraf – als Versprechen an die Zukunft“, führt Stögmüller aus.Mit vielen einfachen Maßnahmen, könnte die Situation der Jugendlichen rasch und klimafreundlich verbessert werden: „Wir brauchen leistbare und flächendeckende öffentliche Verkehrsmittel.  Für junge Menschen muss es ein billiges österreichweites Ticket geben. Es kann nicht sein, dass das Reisen mit dem Flieger billiger ist als mit dem Zug. Während  klimaschädliche Verkehrsmittel noch immer steuerprivilegiert sind, wird der  klimafreundliche öffentliche Verkehr stärker besteuert. Hier könnte  man schnell eingreifen“, fordert Neßler schnelle Veränderungen.Die Grünen werden entschlossen für einen lebenswerten Planeten auch für  zukünftige Generationen kämpfen. „Der Kampf gegen die Klimakatastrophe  ist unser Versprechen an die jungen Menschen. Es ist unsere Aufgabe,  ihnen eine Erde zu hinterlassen, auf der ein gutes und lebenswertes  Leben möglich ist“, betonen Stögmüller und Neßler unisono.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktDie GrünenFlorian Berger0660/7730311presse@gruene.atStichworteGrüneJugendKlimaschutzVerkehrUmweltGesellschaftBevölkerungChannelPolitikChronik"
"AVISO: Morgen, 10 Uhr, Klagenfurt: Pressegespräch Gewessler/Voglauer zum Start der Grünen Zukunftstour für Klimaschutz",Wien/Klagenfurt (OTS) - Einladung zum Pressegespräch anlässlich der Grünen Zukunftstour für Klimaschutz - #gruenezukunftstour,2019-08-08T13:39:31+02:00,https://www.ots.at/presseaussendung/OTS_20190808_OTS0103/aviso-morgen-10-uhr-klagenfurt-pressegespraech-gewesslervoglauer-zum-start-der-gruenen-zukunftstour-fuer-klimaschutz,"Wien/Klagenfurt (OTS) -Einladung zum Pressegespräch anlässlich der Grünen Zukunftstour für Klimaschutz - #gruenezukunftstourLeonore Gewessler, Listenzweite der Bundes-Grünen für die NR-WahlOlga Voglauer, Spitzenkandidatin der Kärntner GrünenThema: Start der Grünen Zukunftstour für Klimaschutz - Leonore Gewessler wird in den nächsten Wochen durch Österreichs Bundesländer touren und mit den Menschen über deren Erfahrungen und Anliegen zum Thema Klimakrise reden. Den Start macht die Listenzweite der Grünen in Kärnten - stark unterstützt von der dortigen Grünen Spitzenkandidatin Olga Voglauer.Die VertreterInnen der Medien sind herzlich willkommen.Pressegespräch Gewessler/Voglauer zum Start der Grünen Zukunftstour für KlimaschutzDatum:09.08.2019, 10:00 UhrOrt:Cafe SandwirthPernhartgasse 9, 9020 Klagenfurt, ÖsterreichOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktGabi Zornig0664 8317486presse@gruene.atStichworteTerminGrüneKlimaschutz#gruenezukunftstourGewesslerKärntenChannelPolitikChronik"
"AVISO, Morgen, 10.00h - Grüne PK Ernst-Dziedzic/Zadic: Kickl & Kunaseks Kontrollstaat und wie er weiter wirkt und Aktuelles",Wien (OTS) - Einladung zur Pressekonferenz der Grünen mit,2019-08-08T12:06:26+02:00,https://www.ots.at/presseaussendung/OTS_20190808_OTS0085/aviso-morgen-1000h-gruene-pk-ernst-dziedziczadic-kickl-kunaseks-kontrollstaat-und-wie-er-weiter-wirkt-und-aktuelles,"Wien (OTS) -Einladung zur Pressekonferenz der Grünen mitEwa Ernst-Dziedzic, Kandidatin für die NR-Wahl, Grüne BundesrätinAlma Zadic, Kandidatin für die NR-Wahl, dzt. fraktionslose NR.-Abg.Thema: Kickl & Kunaseks Kontrollstaat und wie er weiter wirkt sowie AktuellesDie VertreterInnen der Medien sind herzlich willkommen.Grüne PK Ernst-Dziedzic/Zadic: Kickl & Kunaseks Kontrollstaat und wie er weiter wirkt und AktuellesDatum:09.08.2019, 10:00 UhrOrt:Büro der Wiener Grünen und der Grünen BundesparteiWürtzlerstraße 3, 1030 Wien, ÖsterreichOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktGabi Zornig0664 8317486presse@gruene.atStichworteGrüneTerminÜberwachungErnst-DziedzicZadicWienChannelPolitik"
Grüne: Ökostromnotfallpaket in Parlaments-Sondersitzung beschließen,"Gewessler/Stögmüller: Erneuerbare Energien brauchen rasche Lösung, keine wahltaktischen Verzögerungen",2019-08-07T13:38:06+02:00,https://www.ots.at/presseaussendung/OTS_20190807_OTS0104/gruene-oekostromnotfallpaket-in-parlaments-sondersitzung-beschliessen,"Gewessler/Stögmüller: Erneuerbare Energien brauchen rasche Lösung, keine wahltaktischen VerzögerungenWien (OTS) -Die  Grünen fordern eine rasche Einigung auf Überbrückungslösungen für die  Förderungen der Erneuerbaren Energien in einer Sondersitzung des Nationalrats noch deutlich vor  der Wahl im September. „Aktuell herrscht beim Ausbau der Erneuerbaren  in Österreich Stillstand statt Dynamik. Mangels eines  Ökostrom-Nachfolgegesetzes droht dem Erneuerbaren-Ausbau in Österreich  aber ein weiterer Einbruch, wenn nicht rasch ein umfassendes  Notfallpaket den Weg durch das österreichische Parlament findet. Jetzt  heißt es alle Spielräume für ausreichende Förderungen ausnutzen, damit  wir nicht am Weg zum 100% Erneuerbaren Strom-Ziel 2030 auf den ersten  Metern liegen bleiben.“ betont Leonore Gewessler, Listenzweite der  Grünen für die Nationalratswahl.Um  einen Einbruch des Erneuerbaren-Ausbaus 2020 zu verhindern, braucht es  aktuell eine schnelle Lösung. „Wir müssen dieses Thema noch vor der Wahl  abschließen. Hier braucht es Lösungen für unsere Zukunft und nicht  länger parteipolitischen Hick-Hack auf Kosten der Umwelt. Wir fordern  eine Sondersitzung von Nationalrat und Bundesrat, um eine Lösung zu  beschließen. Hier gilt es über den eigenen Schatten zu springen und im  Sinne der Umwelt die Weichen auf eine Grüne Zukunft zu stellen“, fordert der Grüne Bundesrat  David Stögmüller und kündigt seinerseits an, eine Sondersitzung des Bundesrats bei den politischen Mitbewerbern zu forcieren.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktDie GrünenFlorian Berger0660/7730311presse@gruene.atStichworteGrüneUmweltEnergieStögmüllerGewesslerChannelPolitikChronik"
Gewessler: Taugliches Erneuerbaren-Ausbau Gesetz muss rasch in die Gänge kommen,Grüne begrüßen Solar-Initiative - Energiepolitischen Stillstand beenden,2019-08-06T12:15:41+02:00,https://www.ots.at/presseaussendung/OTS_20190806_OTS0070/gewessler-taugliches-erneuerbaren-ausbau-gesetz-muss-rasch-in-die-gaenge-kommen,"Grüne begrüßen Solar-Initiative - Energiepolitischen Stillstand beendenWien (OTS) -Die Grünen unterstützen die Forderungen großer Umweltorganisationen und 256 heimischer Unternehmen für mehr Tempo und Konsequenz beim Ausbau der Photovoltaik. ""Österreich will 100% erneuerbaren Strom bis 2030 erreichen, die Bundesregierungen lassen aber die erneuerbaren Energien derzeit im Regen stehen. Mangels stabiler Rahmenbedingungen droht der Photovoltaik nächstes Jahr ein Einbruch um 30%. Die heute präsentierte Initiative setzt deswegen ein überaus wichtiges Signal für mehr Tempo und politische Ambition"", so Leonore Gewessler, Listenzweite der Grünen für die Nationalratswahl.„Die Situation für die Erneuerbaren Energien in Österreich ist derzeit besorgniserregend. Die Erreichung des 2020-Zieles von 34% Erneuerbaren-Anteil am Gesamt-Energie-Verbrauch ist ungewiss, der Anteil stagniert. Erstmals seit 2010 ist der Erneuerbaren-Anteil am Stromverbrauch unter Türkis-Blau sogar gesunken“, führt Gewessler aus.""Beim Erneuerbaren Ausbau produzieren wir politisch derzeit Stillstand statt Dynamik. Wenn wir im aktuellen Schneckentempo weitermachen, dauert es 90 Jahre um beim Sonnenstrom das 2030-Ziel zu erreichen. Wir brauchen eine Verzehnfachung der Photovoltaik-Kapazitäten"", so Gewessler weiter. „Wir haben keine Zeit für energiepolitisches Harakiri auf Kosten von sauberer Energie. Die österreichische Energiewende braucht rasche Notfallmaßnahmen und stabile, langfristige und vor allem Erneuerbaren-taugliche Förderbedingungen für die nächsten Jahre. Dafür stehen die Grünen.""OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktDie GrünenFlorian Berger0660/7730311presse@gruene.atStichworteGrüneGewesslerUmweltKlimaStromWirtschaft und FinanzenBranchenEnergieChannelPolitikChronik"
"Kogler zu Welterschöpfungstag: Warnzeichen ernstnehmen, wirtschaftliche Chancen nützen","Grüne wollen glaubwürdigen Klimaschutz mit einer echten Verkehrs-, Energie- und Agrarwende",2019-07-29T12:19:21+02:00,https://www.ots.at/presseaussendung/OTS_20190729_OTS0073/kogler-zu-welterschoepfungstag-warnzeichen-ernstnehmen-wirtschaftliche-chancen-nuetzen,"Grüne wollen glaubwürdigen Klimaschutz mit einer echten Verkehrs-, Energie- und AgrarwendeWien (OTS) -""Wie lange wollen wir die Klimakrise noch wie ein harmloses Wehwehchen behandeln und mit der wirksamen Behandlung warten?"", fragt sich der Grüne Bundessprecher Werner Kogler anlässlich des heurigen Welterschöpfungstages. Ende der 1980er Jahre ist die Welt noch mit ihren Ressourcen ausgekommen: Der Welterschöpfungstag fiel 1987 noch auf den 19. Dezember.""Dass dieser Tag, an dem die Welt ihr Jahreskontingent an Ressourcen bereits verbraucht hat, von Jahr zu Jahr früher erreicht wird, sollte uns Warnung sein und endlich zum wirksamen Handeln veranlassen. Auch in Österreich, weil auch wir unser Beitrag leisten müssen. Stattdessen machen uns die bis Ibiza-Gate verantwortlichen Regierungsmitglieder, Sebastian Kurz und Elisabeth Köstinger, weiterhin vor, dass alles gut sei und man mit Klimaschutz-, Energie- und sonstigen Maßnahmen vorgesorgt habe. Das ist nicht wahr. Österreich ist weiter Lichtjahre vom Erreichen seiner vorgegebenen Klimaziele entfernt. Statt sich Entwicklungen schönzureden, braucht es endlich eine echte Verkehrs-, Energie- und Agrarwende"", fordert der Grüne Spitzenkandidat für die NR-Wahl und verweist auf die jüngsten Grünen Vorstöße für eine glaubwürdige Verkehrswende.""Eine radikale Reform der Ticketpreise für den öffentlichen Verkehr - Bahnfahren muss billiger werden als Fliegen, Milliardeninvestitionen müssen von Autobahnen und Flughafenpisten in den Öffi-Ausbau umgeleitet werden und ab 2028/30 sollen nur noch abgasfreie Autos NEU zugelassen werden"", zählt der Grünen-Chef die Eckpunkte auf. ""Wir Grüne wollen der Klimakrise mit wirkungsvollen Maßnahmen den Kampf ansagen. Wir wollen Österreich mit seinen vielen innovativen Betrieben zum Vorreiter in Sachen Klimaschutz machen, und das bringt auch Chancen für den Wirtschaftsstandort Österreich, Chancen auf viele neue Arbeitsplätze"", zeigt Kogler auf, welche Möglichkeiten die richtige Klimapolitik für Österreich brächte.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktDie GrünenGabi Zornig0664 8317486presse@gruene.atStichworteGrüneWelterschöpfungstagKlimaschutzVerkehrswendeKoglerChannelPolitikChronik"
Grüne/Gewessler zur Treibhausgasbilanz: Ein milder Winter ersetzt keine Klimapolitik,Erreichen der Klimaziele braucht engagierte Klima- und Verkehrspolitik statt Schönrederei,2019-07-28T11:15:33+02:00,https://www.ots.at/presseaussendung/OTS_20190728_OTS0019/gruenegewessler-zur-treibhausgasbilanz-ein-milder-winter-ersetzt-keine-klimapolitik,"Erreichen der Klimaziele braucht engagierte Klima- und Verkehrspolitik statt SchönredereiWien (OTS) -""Die zuletzt präsentierten vorläufigen Zahlen für die       Treibhausgasemissionen 2018 sind ein deutlicher Beleg für den       bemitleidenswerten Zustand der österreichischen Klimapolitik.       Österreich bleibt im klimapolitischen Schmuddeleck, darüber können auch        vorläufige Treibhausgaszahlen, denen ein milder Winter zu Hilfe       kommt, nicht hinwegtäuschen"", sagt Leonore Gewessler, Listenzweite  der       Grünen bei der kommenden Nationalratswahl.Das Umweltbundesamt legt mit den nun veröffentlichen Zahlen       eine vorläufige Bilanz vor. Nach Jahren deutlicher Anstiege der       Treibhausgas-Emissionen gingen die Emissionen 2018 zurück. Milde       Witterung, die zu weniger Öl- und Gasverbrauch beim Heizen führten,       geringere Stromproduktion aus Gaskraftwerken und ein       Wartungsstillstand in einem Hochofen der VOEST, der zu einer       Abnahme von 15% in der Rohstahlerzeugung führte, sind laut Bericht       die ausschlaggebenen Gründe hinter der kurzfristigen Entwicklung.       Aus dem Bericht sind keine strukturellen Veränderung der       österreichischen Treibhausgasentwicklung abzulesen.Besonders ins Gewicht fällt dabei der - witterungsunabhängige -       Verkehrsbereich, in dem die Emissionen weiter steigen. ""Dabei       liegen die nötigen Maßahmen längst auf dem Tisch: Öffi-Offensive       und radikale Tarifreform, das Ende der Steuerprivilegien von       Kerosin und Diesel und ein Planungsstopp bei Fehlinvestitionen im       Verkehrsbereich. Österreich braucht Infrastruktur auf       Klimaschutzkurs statt Austobahnausbau und Dritte Piste"" so       Gewessler zum Klimasorgenkind Verkehr.""Was nötig wäre, ist eine Trendwende, was wir präsentiert       bekommen, ist Schönrederei von desaströsen Zahlen. Österreich       verfehlt weiterhin die gesetzlichen Treibhausgas-Höchstmengen, die       das nationale Klimaschutzgesetz vorgibt. Wir befinden uns auch       nicht ansatzweise auf einem Zielpfad, der mit den Zielen des       Klimaschutzabkommens von Paris in Einklang wäre."" so Gewessler.       ""Vom Klimaschutz reden allein reicht eben nicht. Deutlicher können       es die heute präsentierten Zahlen nicht zeigen"" so Gewessler       abschließend.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktDie GrünenThomas Hohenberger0680-2455256presse@gruene.atStichworteGrüneUmweltKlimaChannelPolitikChronik"
"AVISO: Morgen, 9.45 Uhr: Grüne PK Kogler - ""Klimaschutz-Offensive für eine glaubwürdige Verkehrswende"" und Aktuelles","Wien (OTS) - Einladung zur Pressekonferenz mit Werner Kogler, Bundessprecher der Grünen und Spitzenkandidat zur Nationalratswahl",2019-07-25T13:24:21+02:00,https://www.ots.at/presseaussendung/OTS_20190725_OTS0106/aviso-morgen-945-uhr-gruene-pk-kogler-klimaschutz-offensive-fuer-eine-glaubwuerdige-verkehrswende-und-aktuelles,"Wien (OTS) -Einladung zur Pressekonferenz mit Werner Kogler, Bundessprecher der Grünen und Spitzenkandidat zur NationalratswahlThema: ""Klimaschutz-Offensive für eine glaubwürdige Verkehrswende"" und AktuellesDie VertreterInnen der Medien sind herzlich willkommen.Grüne Pk Kogler zu Klimaschutz-Offensive für glaubwürdige VerkehrswendeDatum:26.07.2019, 09:45 UhrOrt:Albert Schweitzer Haus, Kapelle/4.StockSchwarzspanierstraße 13, 1090 Wien, ÖsterreichOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktDie GrünenGabi Zornig0664 8317486presse@gruene.atStichworteTerminGrüneKlimaschutzVerkehrKoglerWienChannelPolitikChronik"
Kogler: Nach der Wahl U-Ausschuss zur Schredder-Affäre einsetzen,Massive Vorwürfe erfordern Aufklärung,2019-07-24T11:08:25+02:00,https://www.ots.at/presseaussendung/OTS_20190724_OTS0045/kogler-nach-der-wahl-u-ausschuss-zur-schredder-affaere-einsetzen,"Massive Vorwürfe erfordern AufklärungWien (OTS) -""Die im Zuge der Schredder-Affäre im Raum stehenden Vorwürfe gegen Mitarbeiter von Ex-Kanzler Kurz sind massiv und schreien förmlich nach Aufklärung - denkbar in Form eines parlamentarischen Untersuchungsausschusses"", sagt Werner Kogler, Bundessprecher der Grünen.Medienberichten zufolge hat ein hochrangiger Mitarbeiter des damaligen Bundeskanzles Kurz nur wenige Tage nach Auffliegen der blauen Ibiza-Affäre fünf Festplatten des Bundeskanzleramtes unter falschem Namen schreddern lassen. Ein Zusammenhang mit der Ibiza-Affäre kann nicht ausgeschlossen werden. ""Die Österreicherinnen und Österreicher haben ein Recht, zu erfahren, was das Bundeskanzleramt unter Sebastian Kurz so dringend und auf dubiosem Weg vernichten ließ und damit aus der Welt schaffen wollte"", sagt Kogler. Hinzu kommt, dass Medienberichten zufolge noch keinerlei Akten aus dem Bundeskanzleramt im Staatsarchiv eingelangt sind, im Gegensatz zu jenen anderer Ministerien.""Laut Geschäftsordnung des Nationalrats ist die Einsetzung eines Untersuchungsausschusses vor der Wahl nicht mehr möglich. Deshalb bereiten wir Grüne für den Fall des Wiedereinzugs in den Nationalrat einen U-Ausschuss vor"", so Kogler.OTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | FMBprintRückfragen & KontaktDie GrünenGabi Zornig0664-8317486presse@gruene.atStichworteGrüneParlamentUntersuchungsausschussPolitik-ChannelPolitikChronik"
